questionaire_uuid;wm_config;responses_comment;wm_id;wm_testId;responses_stimulus;responses_score;wm_type;wm_date;responses_time
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;english_test_1;mushra_noloop_nowav;C3_2;95;mushra;2025-05-04 21:15:54.466993;808663
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;english_test_1;mushra_noloop_nowav;C5_1;100;mushra;2025-05-04 21:15:54.466993;808663
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;english_test_1;mushra_noloop_nowav;C5_2;95;mushra;2025-05-04 21:15:54.466993;808663
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;english_test_1;mushra_noloop_nowav;C1_1;0;mushra;2025-05-04 21:15:54.466993;808663
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;english_test_1;mushra_noloop_nowav;C1_2;0;mushra;2025-05-04 21:15:54.466993;808663
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;english_test_2;mushra_noloop_nowav;C3_1;100;mushra;2025-05-04 21:15:54.466993;390890
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;english_test_2;mushra_noloop_nowav;C3_2;100;mushra;2025-05-04 21:15:54.466993;390890
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;english_test_2;mushra_noloop_nowav;reference_1;100;mushra;2025-05-04 21:15:54.466993;390890
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;english_test_2;mushra_noloop_nowav;reference_2;100;mushra;2025-05-04 21:15:54.466993;390890
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;english_test_2;mushra_noloop_nowav;C4_1;15;mushra;2025-05-04 21:15:54.466993;390890
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;english_test_2;mushra_noloop_nowav;C4_2;80;mushra;2025-05-04 21:15:54.466993;390890
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;english_test_2;mushra_noloop_nowav;C2_1;10;mushra;2025-05-04 21:15:54.466993;390890
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;english_test_2;mushra_noloop_nowav;C2_2;70;mushra;2025-05-04 21:15:54.466993;390890
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;english_test_2;mushra_noloop_nowav;C1_1;35;mushra;2025-05-04 21:15:54.466993;390890
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;english_test_2;mushra_noloop_nowav;C1_2;70;mushra;2025-05-04 21:15:54.466993;390890
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;japanese_test_1;mushra_noloop_nowav;C3_1;0;mushra;2025-05-04 21:15:54.466993;239159
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;japanese_test_1;mushra_noloop_nowav;C3_2;50;mushra;2025-05-04 21:15:54.466993;239159
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;japanese_test_1;mushra_noloop_nowav;C2_1;20;mushra;2025-05-04 21:15:54.466993;239159
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;japanese_test_1;mushra_noloop_nowav;C2_2;80;mushra;2025-05-04 21:15:54.466993;239159
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;japanese_test_1;mushra_noloop_nowav;C4_1;100;mushra;2025-05-04 21:15:54.466993;239159
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;japanese_test_1;mushra_noloop_nowav;C4_2;100;mushra;2025-05-04 21:15:54.466993;239159
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;japanese_test_1;mushra_noloop_nowav;reference_1;100;mushra;2025-05-04 21:15:54.466993;239159
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;japanese_test_1;mushra_noloop_nowav;reference_2;100;mushra;2025-05-04 21:15:54.466993;239159
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;japanese_test_1;mushra_noloop_nowav;C1_1;0;mushra;2025-05-04 21:15:54.466993;239159
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;japanese_test_1;mushra_noloop_nowav;C1_2;50;mushra;2025-05-04 21:15:54.466993;239159
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;japanese_test_2;mushra_noloop_nowav;C2_1;0;mushra;2025-05-04 21:15:54.466993;184691
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;japanese_test_2;mushra_noloop_nowav;C2_2;100;mushra;2025-05-04 21:15:54.466993;184691
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;japanese_test_2;mushra_noloop_nowav;C1_1;100;mushra;2025-05-04 21:15:54.466993;184691
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;japanese_test_2;mushra_noloop_nowav;C1_2;100;mushra;2025-05-04 21:15:54.466993;184691
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;japanese_test_2;mushra_noloop_nowav;reference_1;100;mushra;2025-05-04 21:15:54.466993;184691
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;japanese_test_2;mushra_noloop_nowav;reference_2;100;mushra;2025-05-04 21:15:54.466993;184691
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;japanese_test_2;mushra_noloop_nowav;C3_1;10;mushra;2025-05-04 21:15:54.466993;184691
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;japanese_test_2;mushra_noloop_nowav;C3_2;60;mushra;2025-05-04 21:15:54.466993;184691
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;japanese_test_2;mushra_noloop_nowav;C5_1;0;mushra;2025-05-04 21:15:54.466993;184691
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;japanese_test_2;mushra_noloop_nowav;C5_2;75;mushra;2025-05-04 21:15:54.466993;184691
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;japanese_test_2;mushra_noloop_nowav;C4_1;100;mushra;2025-05-04 21:15:54.466993;184691
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;japanese_test_2;mushra_noloop_nowav;C4_2;100;mushra;2025-05-04 21:15:54.466993;184691
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;mandarin_test_1;mushra_noloop_nowav;C4_1;38;mushra;2025-05-04 21:15:54.466993;201641
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;mandarin_test_1;mushra_noloop_nowav;C4_2;100;mushra;2025-05-04 21:15:54.466993;201641
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;mandarin_test_1;mushra_noloop_nowav;C2_1;100;mushra;2025-05-04 21:15:54.466993;201641
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;mandarin_test_1;mushra_noloop_nowav;C2_2;10;mushra;2025-05-04 21:15:54.466993;201641
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;mandarin_test_1;mushra_noloop_nowav;reference_1;100;mushra;2025-05-04 21:15:54.466993;201641
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;mandarin_test_1;mushra_noloop_nowav;reference_2;100;mushra;2025-05-04 21:15:54.466993;201641
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;mandarin_test_1;mushra_noloop_nowav;C3_1;100;mushra;2025-05-04 21:15:54.466993;201641
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;mandarin_test_1;mushra_noloop_nowav;C3_2;100;mushra;2025-05-04 21:15:54.466993;201641
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;mandarin_test_1;mushra_noloop_nowav;C1_1;0;mushra;2025-05-04 21:15:54.466993;201641
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;mandarin_test_1;mushra_noloop_nowav;C1_2;45;mushra;2025-05-04 21:15:54.466993;201641
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;mandarin_test_2;mushra_noloop_nowav;C2_1;15;mushra;2025-05-04 21:15:54.466993;94034
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;mandarin_test_2;mushra_noloop_nowav;C2_2;70;mushra;2025-05-04 21:15:54.466993;94034
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;mandarin_test_2;mushra_noloop_nowav;C1_1;100;mushra;2025-05-04 21:15:54.466993;94034
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;mandarin_test_2;mushra_noloop_nowav;C1_2;80;mushra;2025-05-04 21:15:54.466993;94034
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;mandarin_test_2;mushra_noloop_nowav;C4_1;100;mushra;2025-05-04 21:15:54.466993;94034
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;mandarin_test_2;mushra_noloop_nowav;C4_2;100;mushra;2025-05-04 21:15:54.466993;94034
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;mandarin_test_2;mushra_noloop_nowav;C3_1;0;mushra;2025-05-04 21:15:54.466993;94034
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;mandarin_test_2;mushra_noloop_nowav;C3_2;80;mushra;2025-05-04 21:15:54.466993;94034
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;mandarin_test_2;mushra_noloop_nowav;reference_1;100;mushra;2025-05-04 21:15:54.466993;94034
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;mandarin_test_2;mushra_noloop_nowav;reference_2;95;mushra;2025-05-04 21:15:54.466993;94034
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;cantonese_test_1;mushra_noloop_nowav;reference_1;100;mushra;2025-05-04 21:15:54.466993;335871
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;cantonese_test_1;mushra_noloop_nowav;reference_2;100;mushra;2025-05-04 21:15:54.466993;335871
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;cantonese_test_1;mushra_noloop_nowav;C1_1;25;mushra;2025-05-04 21:15:54.466993;335871
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;cantonese_test_1;mushra_noloop_nowav;C1_2;65;mushra;2025-05-04 21:15:54.466993;335871
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;cantonese_test_1;mushra_noloop_nowav;C2_1;100;mushra;2025-05-04 21:15:54.466993;335871
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;cantonese_test_1;mushra_noloop_nowav;C2_2;30;mushra;2025-05-04 21:15:54.466993;335871
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;cantonese_test_1;mushra_noloop_nowav;C4_1;100;mushra;2025-05-04 21:15:54.466993;335871
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;cantonese_test_1;mushra_noloop_nowav;C4_2;90;mushra;2025-05-04 21:15:54.466993;335871
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;cantonese_test_1;mushra_noloop_nowav;C5_1;80;mushra;2025-05-04 21:15:54.466993;335871
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;cantonese_test_1;mushra_noloop_nowav;C5_2;90;mushra;2025-05-04 21:15:54.466993;335871
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;cantonese_test_1;mushra_noloop_nowav;C3_1;0;mushra;2025-05-04 21:15:54.466993;335871
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;cantonese_test_1;mushra_noloop_nowav;C3_2;0;mushra;2025-05-04 21:15:54.466993;335871
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;cantonese_test_2;mushra_noloop_nowav;C2_1;100;mushra;2025-05-04 21:15:54.466993;117490
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;cantonese_test_2;mushra_noloop_nowav;C2_2;100;mushra;2025-05-04 21:15:54.466993;117490
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;cantonese_test_2;mushra_noloop_nowav;C1_1;0;mushra;2025-05-04 21:15:54.466993;117490
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;cantonese_test_2;mushra_noloop_nowav;C1_2;90;mushra;2025-05-04 21:15:54.466993;117490
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;cantonese_test_2;mushra_noloop_nowav;C4_1;100;mushra;2025-05-04 21:15:54.466993;117490
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;cantonese_test_2;mushra_noloop_nowav;C4_2;30;mushra;2025-05-04 21:15:54.466993;117490
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;cantonese_test_2;mushra_noloop_nowav;C3_1;0;mushra;2025-05-04 21:15:54.466993;117490
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;cantonese_test_2;mushra_noloop_nowav;C3_2;70;mushra;2025-05-04 21:15:54.466993;117490
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;cantonese_test_2;mushra_noloop_nowav;reference_1;100;mushra;2025-05-04 21:15:54.466993;117490
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;cantonese_test_2;mushra_noloop_nowav;reference_2;100;mushra;2025-05-04 21:15:54.466993;117490
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;lang_fam;mushra_noloop_nowav;Lang_eng;68;languageFamiliarity;2025-05-04 23:48:49.429693;9047
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;lang_fam;mushra_noloop_nowav;Lang_jp;16;languageFamiliarity;2025-05-04 23:48:49.429693;9047
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;lang_fam;mushra_noloop_nowav;Lang_man;39;languageFamiliarity;2025-05-04 23:48:49.429693;9047
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;lang_fam;mushra_noloop_nowav;Lang_canto;98;languageFamiliarity;2025-05-04 23:48:49.429693;9047
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;gender;mushra_noloop_nowav;M;1;gender;2025-05-04 23:48:49.429693;2386
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;gender;mushra_noloop_nowav;F;0;gender;2025-05-04 23:48:49.429693;2386
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;gender;mushra_noloop_nowav;NB;0;gender;2025-05-04 23:48:49.429693;2386
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;gender;mushra_noloop_nowav;NA;0;gender;2025-05-04 23:48:49.429693;2386
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;english_test_1;mushra_noloop_nowav;C4_1;85;mushra;2025-05-04 23:48:49.429693;80856
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;english_test_1;mushra_noloop_nowav;C4_2;84;mushra;2025-05-04 23:48:49.429693;80856
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;english_test_1;mushra_noloop_nowav;reference_1;83;mushra;2025-05-04 23:48:49.429693;80856
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;english_test_1;mushra_noloop_nowav;reference_2;87;mushra;2025-05-04 23:48:49.429693;80856
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;english_test_1;mushra_noloop_nowav;C2_1;31;mushra;2025-05-04 23:48:49.429693;80856
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;english_test_1;mushra_noloop_nowav;C2_2;44;mushra;2025-05-04 23:48:49.429693;80856
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;english_test_1;mushra_noloop_nowav;C1_1;34;mushra;2025-05-04 23:48:49.429693;80856
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;english_test_1;mushra_noloop_nowav;C1_2;49;mushra;2025-05-04 23:48:49.429693;80856
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;english_test_1;mushra_noloop_nowav;C5_1;70;mushra;2025-05-04 23:48:49.429693;80856
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;english_test_1;mushra_noloop_nowav;C5_2;74;mushra;2025-05-04 23:48:49.429693;80856
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;english_test_1;mushra_noloop_nowav;C3_1;61;mushra;2025-05-04 23:48:49.429693;80856
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;english_test_1;mushra_noloop_nowav;C3_2;73;mushra;2025-05-04 23:48:49.429693;80856
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;english_test_2;mushra_noloop_nowav;C3_1;33;mushra;2025-05-04 23:48:49.429693;44133
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;english_test_2;mushra_noloop_nowav;C3_2;48;mushra;2025-05-04 23:48:49.429693;44133
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;english_test_2;mushra_noloop_nowav;C1_1;75;mushra;2025-05-04 23:48:49.429693;44133
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;english_test_2;mushra_noloop_nowav;C1_2;78;mushra;2025-05-04 23:48:49.429693;44133
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;english_test_2;mushra_noloop_nowav;C4_1;73;mushra;2025-05-04 23:48:49.429693;44133
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;english_test_2;mushra_noloop_nowav;C4_2;69;mushra;2025-05-04 23:48:49.429693;44133
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;english_test_2;mushra_noloop_nowav;C2_1;39;mushra;2025-05-04 23:48:49.429693;44133
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;english_test_2;mushra_noloop_nowav;C2_2;54;mushra;2025-05-04 23:48:49.429693;44133
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;english_test_2;mushra_noloop_nowav;reference_1;91;mushra;2025-05-04 23:48:49.429693;44133
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;english_test_2;mushra_noloop_nowav;reference_2;89;mushra;2025-05-04 23:48:49.429693;44133
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;japanese_test_1;mushra_noloop_nowav;reference_1;89;mushra;2025-05-04 23:48:49.429693;46979
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;japanese_test_1;mushra_noloop_nowav;reference_2;87;mushra;2025-05-04 23:48:49.429693;46979
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;japanese_test_1;mushra_noloop_nowav;C2_1;86;mushra;2025-05-04 23:48:49.429693;46979
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;japanese_test_1;mushra_noloop_nowav;C2_2;88;mushra;2025-05-04 23:48:49.429693;46979
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;japanese_test_1;mushra_noloop_nowav;C1_1;34;mushra;2025-05-04 23:48:49.429693;46979
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;japanese_test_1;mushra_noloop_nowav;C1_2;43;mushra;2025-05-04 23:48:49.429693;46979
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;japanese_test_1;mushra_noloop_nowav;C4_1;80;mushra;2025-05-04 23:48:49.429693;46979
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;japanese_test_1;mushra_noloop_nowav;C4_2;84;mushra;2025-05-04 23:48:49.429693;46979
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;japanese_test_1;mushra_noloop_nowav;C3_1;7;mushra;2025-05-04 23:48:49.429693;46979
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;japanese_test_1;mushra_noloop_nowav;C3_2;49;mushra;2025-05-04 23:48:49.429693;46979
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;japanese_test_2;mushra_noloop_nowav;C2_1;37;mushra;2025-05-04 23:48:49.429693;54514
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;japanese_test_2;mushra_noloop_nowav;C2_2;64;mushra;2025-05-04 23:48:49.429693;54514
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;japanese_test_2;mushra_noloop_nowav;C1_1;75;mushra;2025-05-04 23:48:49.429693;54514
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;japanese_test_2;mushra_noloop_nowav;C1_2;75;mushra;2025-05-04 23:48:49.429693;54514
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;japanese_test_2;mushra_noloop_nowav;reference_1;77;mushra;2025-05-04 23:48:49.429693;54514
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;japanese_test_2;mushra_noloop_nowav;reference_2;81;mushra;2025-05-04 23:48:49.429693;54514
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;japanese_test_2;mushra_noloop_nowav;C4_1;92;mushra;2025-05-04 23:48:49.429693;54514
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;japanese_test_2;mushra_noloop_nowav;C4_2;89;mushra;2025-05-04 23:48:49.429693;54514
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;japanese_test_2;mushra_noloop_nowav;C3_1;26;mushra;2025-05-04 23:48:49.429693;54514
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;japanese_test_2;mushra_noloop_nowav;C3_2;18;mushra;2025-05-04 23:48:49.429693;54514
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;japanese_test_2;mushra_noloop_nowav;C5_1;43;mushra;2025-05-04 23:48:49.429693;54514
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;japanese_test_2;mushra_noloop_nowav;C5_2;53;mushra;2025-05-04 23:48:49.429693;54514
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;mandarin_test_1;mushra_noloop_nowav;C1_1;48;mushra;2025-05-04 23:48:49.429693;61325
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;mandarin_test_1;mushra_noloop_nowav;C1_2;53;mushra;2025-05-04 23:48:49.429693;61325
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;mandarin_test_1;mushra_noloop_nowav;C3_1;87;mushra;2025-05-04 23:48:49.429693;61325
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;mandarin_test_1;mushra_noloop_nowav;C3_2;83;mushra;2025-05-04 23:48:49.429693;61325
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;mandarin_test_1;mushra_noloop_nowav;reference_1;81;mushra;2025-05-04 23:48:49.429693;61325
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;mandarin_test_1;mushra_noloop_nowav;reference_2;79;mushra;2025-05-04 23:48:49.429693;61325
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;mandarin_test_1;mushra_noloop_nowav;C2_1;74;mushra;2025-05-04 23:48:49.429693;61325
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;mandarin_test_1;mushra_noloop_nowav;C2_2;27;mushra;2025-05-04 23:48:49.429693;61325
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;mandarin_test_1;mushra_noloop_nowav;C4_1;81;mushra;2025-05-04 23:48:49.429693;61325
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;mandarin_test_1;mushra_noloop_nowav;C4_2;88;mushra;2025-05-04 23:48:49.429693;61325
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;mandarin_test_2;mushra_noloop_nowav;reference_1;76;mushra;2025-05-04 23:48:49.429693;48046
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;mandarin_test_2;mushra_noloop_nowav;reference_2;73;mushra;2025-05-04 23:48:49.429693;48046
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;mandarin_test_2;mushra_noloop_nowav;C1_1;52;mushra;2025-05-04 23:48:49.429693;48046
7626d2bc-306e-4e51-aafc-fcf00ea48fc2;configs/mushra_noloop_nowav.yaml;;mandarin_test_2;mushra_noloop_nowav;C1_2;51;mushra;2025-05-04 23:48:49.429693;48046
